机构名称,地址,邮政编码,区县代码,区县名称,经济类型名称,机构管理名称
北京市大兴区榆垡镇中心卫生院,北京市大兴区榆垡镇榆垡路9号,102602,110115,大兴区,国有全资,非营利性医疗机构
北京市大兴区瀛海镇南海家园第二社区卫生服务站,北京市大兴区瀛海镇南海家园六里18号楼,100076,110115,大兴区,国有全资,非营利性医疗机构
北京市大兴区瀛海镇南海家园第一社区卫生服务站,北京市大兴区瀛海镇南海家园五里4号楼,100076,110115,大兴区,国有全资,非营利性医疗机构
北京市大兴区瀛海镇社区卫生服务中心（北京市大兴区瀛海医院）,北京市大兴区瀛海镇瀛海路2号,100176,110115,大兴区,国有全资,非营利性医疗机构
北京市东城区安定门街道花园社区卫生服务站,北京市东城区安定门内花园东巷25号,100009,110101,东城区,国有全资,非营利性医疗机构
北京市东城区安定门街道五道营社区卫生服务站,北京市安定门内大街永康胡同9号,100007,110101,东城区,国有全资,非营利性医疗机构
北京市东城区北新桥街道北新桥社区卫生服务站,北京市东城区东直门大街184号,100007,110101,东城区,国有全资,非营利性医疗机构
北京市东城区北新桥街道海运仓社区卫生服务站,北京市东城区海运仓小区南颂年3号楼,100007,110101,东城区,国有全资,非营利性医疗机构
北京市东城区北新桥街道民安社区卫生服务站,北京市东城区民安14号楼,100007,110101,东城区,国有全资,非营利性医疗机构
北京市东城区北新桥街道青龙社区卫生服务站,北京市东城区东直门北小街青龙胡同甲1号,100001,110101,东城区,国有全资,非营利性医疗机构
北京市东城区北新桥街道十三条社区卫生服务站,北京市东城区东四北大街168号内一层2112号,100007,110101,东城区,国有全资,非营利性医疗机构
北京市东城区朝阳门街道朝内头条社区卫生服务站,北京市东城区朝内大街203号,100010,110101,东城区,国有全资,非营利性医疗机构
北京市东城区朝阳门街道大方家社区卫生服务站,北京市东城区小牌坊胡同30号,100010,110101,东城区,国有全资,非营利性医疗机构
北京市东城区朝阳门街道内务社区卫生服务站,北京市东城区内务部73号,100010,110101,东城区,国有全资,非营利性医疗机构
北京市东城区朝阳门社区卫生服务中心,北京市东城区东四南大街灯草胡同31号,100010,110101,东城区,国有全资,非营利性医疗机构
北京市东城区崇文门外街道都市馨园社区卫生服务站,北京市崇文区兴隆都市馨园13号楼D102-103,100062,110101,东城区,国有全资,非营利性医疗机构
北京市东城区崇文门外街道新景家园社区卫生服务站,北京市崇文区西花市大街62、64号,100062,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东花市街道东花市南里社区卫生服务站,北京市崇文区东花市南里东区13号楼107-108,100062,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东花市街道铁辘轳把社区卫生服务站,北京市崇文区东花市大街33号,100062,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东花市街道忠实里社区卫生服务站,北京市崇文区忠实里西区7号楼1层106,100062,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东花市社区卫生服务中心,北京市东城区广渠家园13号楼,100022,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东华门街道东华门社区卫生服务站,北京市东城区南河沿大街磁器库南巷1号,100006,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东华门街道多福巷社区卫生服务站,北京市东城区东四南大街报房胡同45号,100006,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东华门街道甘雨社区卫生服务站,北京市东城区西堂子胡同15号,100006,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东华门街道韶九社区卫生服务站,北京市东城区韶九胡同22号,100006,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东华门街道台基厂社区卫生服务站,北京市东城区台基厂大街台基厂二条3号,100005,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东四街道东四三条社区卫生服务站,北京市东城区东四三条45号,100006,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东四街道东四社区卫生服务站,北京市东四北大街东四六条甲62号,100007,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东四街道南门仓社区卫生服务站,北京市东城区朝阳门内北小街仓南胡同5号、罗家大院1号,100010,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东直门街道东直门社区卫生服务站,北京市东城区东直门外察慈小区7号楼,100027,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东直门街道清水苑社区卫生服务站,北京市东城区东直门北大街乙4号楼,100027,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东直门街道十字坡社区卫生服务站,北京市东城区东直门外十字坡西里10号楼北,100027,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东直门街道王家园社区卫生服务站,北京市东城区王家园胡同37号院1号楼一层,100027,110101,东城区,国有全资,非营利性医疗机构
北京市东城区东直门街道新中街社区卫生服务站,北京市东城区新中西里6号楼迤北平房院,100027,110101,东城区,国有全资,非营利性医疗机构
北京市东城区和平里街道安德里社区卫生服务站,北京市东城区安德里北街21号,100011,110101,东城区,国有全资,非营利性医疗机构
北京市东城区和平里街道安德路社区卫生服务站,北京市东城区安外青年路南街11号,100011,110101,东城区,国有全资,非营利性医疗机构
北京市东城区和平里街道东河沿社区卫生服务站,北京市东城区东河沿甲7号,100011,110101,东城区,国有全资,非营利性医疗机构
北京市东城区和平里街道和平里社区卫生服务站,北京市东城区和平里北街18号西门,100013,110101,东城区,国有全资,非营利性医疗机构
北京市东城区和平里街道和平里中街社区卫生服务站,北京市东城区和平里六区六号一层,100013,110101,东城区,国有全资,非营利性医疗机构
北京市东城区和平里街道交通社区卫生服务站,北京市东城区交林夹道甲2号,100013,110101,东城区,国有全资,非营利性医疗机构
北京市东城区和平里街道青年湖社区卫生服务站,北京市东城区青年湖东里9号楼北,100013,110101,东城区,国有全资,非营利性医疗机构
北京市东城区和平里街道小黄庄社区卫生服务站,北京市东城区小黄庄前街2院3楼,100013,110101,东城区,国有全资,非营利性医疗机构
北京市东城区和平里社区卫生服务中心,北京市东城区小黄庄一区9-1号、北京市东城区黄寺大街甲8号9楼,100011,110101,东城区,国有全资,非营利性医疗机构
北京市东城区建国门街道苏州社区卫生服务站,北京市东城区崇文门内大街苏州胡同120号,100005,110101,东城区,国有全资,非营利性医疗机构
北京市东城区建国门街道外交部街社区卫生服务站,北京市东城区东单北大街东堂子胡同24号,100005,110101,东城区,国有全资,非营利性医疗机构
北京市东城区建国门社区卫生服务中心,北京市东城区后赵家楼胡同9号,100005,110101,东城区,国有全资,非营利性医疗机构
北京市东城区交道口街道交东社区卫生服务站,北京市东城区土儿胡同10号楼,100007,110101,东城区,国有全资,非营利性医疗机构
北京市东城区交道口街道圆恩寺社区卫生服务站,北京市东城区前圆恩寺胡同28号,100009,110101,东城区,国有全资,非营利性医疗机构
北京市东城区景山街道吉祥社区卫生服务站,北京市东城区水簸箕胡同甲5号-1,100009,110101,东城区,国有全资,非营利性医疗机构
北京市东城区景山街道宽街社区卫生服务站,北京市东城区美术馆后街12号,100010,110101,东城区,国有全资,非营利性医疗机构
北京市东城区景山街道魏家社区卫生服务站,北京市东城区魏家胡同55号,100007,110101,东城区,国有全资,非营利性医疗机构
北京市东城区龙潭街道龙潭北里社区卫生服务站,北京市崇文区夕照寺街35、37号,100061,110101,东城区,国有全资,非营利性医疗机构
北京市东城区龙潭街道幸福家园社区卫生服务站,北京市崇文区幸福家园19号楼1101、1102号,100061,110101,东城区,国有全资,非营利性医疗机构
北京市东城区龙潭街道左安门社区卫生服务站,北京市崇文区左安浦园1号楼旁平房,100061,110101,东城区,国有全资,非营利性医疗机构
北京市东城区龙潭社区卫生服务中心,北京市崇文区光明中街25号,100061,110101,东城区,国有全资,非营利性医疗机构
北京市东城区前门街道前门社区卫生服务站,北京市东城区草厂六条4号,100051,110101,东城区,国有全资,非营利性医疗机构
北京市东城区社区卫生服务中心,北京市东城区朝内大街192－1号,100010,110101,东城区,国有全资,非营利性医疗机构
北京市东城区体育馆路街道长青园社区卫生服务站,北京市崇文区长青园16号楼迤南2-2-1-72-29,100061,110101,东城区,国有全资,非营利性医疗机构
北京市东城区体育馆路街道法华寺社区卫生服务站,北京市崇文区体育馆西路1号,100062,110101,东城区,国有全资,非营利性医疗机构
北京市东城区体育馆路社区卫生服务中心,北京市崇文区法华南里25号楼西侧,100062,110101,东城区,国有全资,非营利性医疗机构
北京市东城区天坛街道金鱼池社区卫生服务站,北京市崇文区金鱼池小区西区13楼1单元001，002，101，102室和16楼5单元103，104室，北京市东城区珠市口东大街2号大厦109室,100062,110101,东城区,国有全资,非营利性医疗机构
北京市东城区天坛街道天坛东里社区卫生服务站,北京市崇文区天坛东里南区79号,100061,110101,东城区,国有全资,非营利性医疗机构
北京市东城区天坛街道天坛南里社区卫生服务站,北京市崇文区永内东街西里11号,100050,110101,东城区,国有全资,非营利性医疗机构
北京市东城区天坛社区卫生服务中心,北京市崇文区粉厂胡同57号、北京市东城区珠市口东大街2号107、108室,100050,110101,东城区,国有全资,非营利性医疗机构
北京市东城区永定门外街道东革新里社区卫生服务站,北京市崇文区东革新里40号,100075,110101,东城区,国有全资,非营利性医疗机构
北京市东城区永定门外街道富莱茵社区卫生服务站,北京市崇文区沙子口路72号富莱茵小区9-1-101,100075,110101,东城区,国有全资,非营利性医疗机构
北京市东城区永定门外街道景泰西里社区卫生服务站,北京市崇文区景泰西里西区8号楼底商,100075,110101,东城区,国有全资,非营利性医疗机构
北京市东城区永定门外街道望坛社区卫生服务站,北京市崇文区永定门外桃杨路二条2号,100075,110101,东城区,国有全资,非营利性医疗机构
北京市东城区永定门外街道永建里社区卫生服务站,北京市东城区永定门西滨河路8号院8-2底商,100077,110101,东城区,国有全资,非营利性医疗机构
北京市东城区永定门外社区卫生服务中心,北京市丰台区蒲黄榆二里2号院,100075,110101,东城区,国有全资,非营利性医疗机构
北京市房山区长沟镇北良社区卫生服务站,北京市房山区长沟镇北良村,102407,110111,房山区,国有全资,非营利性医疗机构
北京市房山区长沟镇北正社区卫生服务站,北京市房山区长沟镇北正村,102407,110111,房山区,国有全资,非营利性医疗机构
北京市房山区长沟镇坟庄社区卫生服务站,北京市房山区长沟镇坟庄村,102407,110111,房山区,国有全资,非营利性医疗机构
